clusterNumber,5
id,Distance,AirTime,centroidID
2514,178.0,36.0,0
2515,178.0,36.0,0
2516,318.0,49.0,0
2517,318.0,52.0,0
2518,318.0,53.0,0
2519,318.0,53.0,0
2520,318.0,50.0,0
2521,318.0,49.0,0
2522,1093.0,148.0,3
2523,1093.0,148.0,3
2524,1093.0,146.0,3
2525,957.0,139.0,3
2526,957.0,146.0,3
2527,925.0,120.0,2
2528,925.0,124.0,2
2529,925.0,133.0,2
2530,925.0,124.0,2
2531,925.0,123.0,2
2532,793.0,116.0,2
2533,793.0,114.0,2
2534,496.0,64.0,1
2535,496.0,59.0,1
2536,496.0,62.0,1
2537,496.0,77.0,1
2538,636.0,96.0,2
2539,347.0,60.0,0
2540,347.0,56.0,0
2541,347.0,58.0,0
2542,347.0,60.0,0
2543,347.0,60.0,0
2544,347.0,60.0,0
2545,347.0,58.0,0
2546,246.0,36.0,0
2547,295.0,41.0,0
2548,714.0,117.0,2
2549,714.0,105.0,2
2550,714.0,106.0,2
2551,584.0,98.0,1
2552,584.0,97.0,1
2553,677.0,103.0,2
2554,677.0,82.0,2
2555,677.0,90.0,2
2556,562.0,79.0,1
2557,562.0,71.0,1
2558,562.0,79.0,1
2559,562.0,75.0,1
2560,562.0,81.0,1
2561,562.0,80.0,1
2562,528.0,65.0,1
2563,528.0,73.0,1
2564,528.0,68.0,1
2565,528.0,69.0,1
2566,223.0,40.0,0
2567,223.0,36.0,0
2568,223.0,40.0,0
2569,440.0,79.0,1
2570,440.0,78.0,1
2571,440.0,78.0,1
2572,1671.0,236.0,4
2573,1671.0,248.0,4
2574,229.0,56.0,0
2575,229.0,49.0,0
2576,229.0,45.0,0
2577,229.0,47.0,0
2578,229.0,49.0,0
2579,229.0,50.0,0
2580,229.0,44.0,0
2581,229.0,54.0,0
2582,957.0,126.0,3
2583,408.0,64.0,1
2584,408.0,68.0,1
2585,408.0,66.0,1
2586,408.0,62.0,1
2587,457.0,77.0,1
2588,457.0,73.0,1
2589,457.0,71.0,1
2590,391.0,86.0,1
2591,391.0,71.0,1
2592,391.0,94.0,1
2593,391.0,87.0,1
2594,602.0,96.0,2
2595,602.0,94.0,2
2596,602.0,106.0,2
2597,602.0,100.0,2
2598,602.0,89.0,2
2599,602.0,95.0,2
2600,895.0,102.0,2
2601,895.0,106.0,2
2602,895.0,102.0,2
2603,895.0,103.0,2
2604,895.0,107.0,2
2605,1545.0,178.0,4
2606,1545.0,179.0,4
2607,533.0,64.0,1
2608,533.0,67.0,1
2609,533.0,75.0,1
2610,533.0,65.0,1
2611,629.0,114.0,2
2612,629.0,114.0,2
2613,629.0,100.0,2
2614,629.0,111.0,2
2615,629.0,100.0,2
2616,629.0,103.0,2
2617,629.0,111.0,2
2618,883.0,117.0,2
2619,883.0,121.0,2
2620,1491.0,159.0,4
2621,1491.0,162.0,4
2622,1013.0,120.0,3
2623,237.0,46.0,0
2624,237.0,44.0,0
2625,237.0,37.0,0
2626,237.0,46.0,0
2627,237.0,44.0,0
2628,237.0,45.0,0
2629,237.0,43.0,0
2630,546.0,74.0,1
2631,546.0,76.0,1
2632,546.0,80.0,1
2633,546.0,69.0,1
2634,546.0,78.0,1
2635,546.0,77.0,1
2636,248.0,51.0,0
2637,248.0,50.0,0
2638,248.0,54.0,0
2639,248.0,47.0,0
2640,248.0,49.0,0
2641,248.0,42.0,0
2642,248.0,45.0,0
2643,248.0,39.0,0
2644,248.0,41.0,0
2645,248.0,52.0,0
2646,248.0,51.0,0
2647,248.0,50.0,0
2648,248.0,48.0,0
2649,181.0,39.0,0
2650,181.0,39.0,0
2651,181.0,38.0,0
2652,181.0,37.0,0
2653,181.0,38.0,0
2654,437.0,69.0,1
2655,437.0,68.0,1
2656,437.0,67.0,1
2657,437.0,65.0,1
2658,461.0,68.0,1
2659,461.0,69.0,1
2660,461.0,69.0,1
2661,461.0,65.0,1
2662,461.0,66.0,1
2663,461.0,73.0,1
2664,319.0,48.0,0
2665,319.0,50.0,0
2666,319.0,47.0,0
2667,319.0,50.0,0
2668,319.0,49.0,0
2669,319.0,47.0,0
2670,296.0,51.0,0
2671,296.0,48.0,0
2672,296.0,50.0,0
2673,296.0,51.0,0
2674,296.0,46.0,0
2675,296.0,46.0,0
2676,296.0,46.0,0
2677,293.0,50.0,0
2678,293.0,46.0,0
2679,293.0,46.0,0
2680,293.0,47.0,0
2681,293.0,50.0,0
2682,293.0,47.0,0
2683,293.0,47.0,0
2684,293.0,46.0,0
2685,239.0,48.0,0
2686,239.0,40.0,0
2687,239.0,48.0,0
2688,239.0,38.0,0
2689,239.0,38.0,0
2690,239.0,39.0,0
2691,239.0,41.0,0
2692,239.0,41.0,0
2693,239.0,42.0,0
2694,239.0,43.0,0
2695,239.0,45.0,0
2696,239.0,48.0,0
2697,239.0,50.0,0
2698,239.0,47.0,0
2699,239.0,50.0,0
2700,239.0,48.0,0
2701,239.0,50.0,0
2702,239.0,54.0,0
2703,239.0,52.0,0
2704,239.0,56.0,0
2705,239.0,55.0,0
2706,239.0,54.0,0
2707,239.0,52.0,0
2708,239.0,60.0,0
2709,239.0,53.0,0
2710,239.0,54.0,0
2711,239.0,53.0,0
2712,562.0,78.0,1
2713,562.0,81.0,1
2714,562.0,83.0,1
2715,562.0,79.0,1
2716,562.0,83.0,1
2717,562.0,81.0,1
2718,189.0,36.0,0
2719,189.0,32.0,0
2720,189.0,31.0,0
2721,189.0,37.0,0
2722,189.0,38.0,0
2723,189.0,38.0,0
2724,189.0,39.0,0
2725,189.0,36.0,0
2726,189.0,36.0,0
2727,189.0,35.0,0
2728,189.0,38.0,0
2729,189.0,30.0,0
2730,189.0,34.0,0
2731,324.0,52.0,0
2732,324.0,54.0,0
2733,324.0,55.0,0
2734,324.0,56.0,0
2735,324.0,48.0,0
2736,324.0,56.0,0
2737,324.0,52.0,0
2738,324.0,49.0,0
2739,580.0,89.0,1
2740,580.0,91.0,1
2741,580.0,86.0,1
2742,580.0,90.0,1
2743,580.0,90.0,1
2744,580.0,92.0,1
2745,580.0,91.0,1
2746,187.0,33.0,0
2747,187.0,32.0,0
2748,187.0,41.0,0
2749,187.0,36.0,0
2750,187.0,39.0,0
2751,187.0,37.0,0
2752,829.0,107.0,2
2753,829.0,110.0,2
2754,410.0,72.0,1
2755,1671.0,241.0,4
2756,405.0,64.0,1
2757,405.0,82.0,1
2758,405.0,63.0,1
2759,284.0,57.0,0
2760,284.0,58.0,0
2761,284.0,87.0,0
2762,284.0,58.0,0
2763,284.0,51.0,0
2764,284.0,48.0,0
2765,284.0,50.0,0
2766,802.0,104.0,2
2767,802.0,107.0,2
2768,1772.0,265.0,4
2769,1772.0,265.0,4
2770,336.0,58.0,0
2771,336.0,54.0,0
2772,336.0,49.0,0
2773,336.0,53.0,0
2774,336.0,59.0,0
2775,338.0,58.0,0
2776,338.0,58.0,0
2777,487.0,82.0,1
2778,487.0,83.0,1
2779,1737.0,259.0,4
2780,307.0,61.0,0
2781,307.0,53.0,0
2782,307.0,54.0,0
2783,307.0,54.0,0
2784,307.0,67.0,0
2785,307.0,54.0,0
2786,307.0,83.0,0
2787,307.0,59.0,0
2788,1825.0,275.0,4
2789,314.0,54.0,0
2790,314.0,54.0,0
2791,314.0,55.0,0
2792,314.0,55.0,0
2793,314.0,49.0,0
2794,448.0,71.0,1
2795,448.0,73.0,1
2796,448.0,79.0,1
2797,448.0,72.0,1
2798,842.0,122.0,2
2799,842.0,121.0,2
2800,842.0,119.0,2
2801,842.0,119.0,2
2802,842.0,120.0,2
2803,842.0,121.0,2
2804,842.0,121.0,2
2805,737.0,119.0,2
2806,737.0,120.0,2
2807,737.0,127.0,2
2808,737.0,122.0,2
2809,1864.0,287.0,4
2810,495.0,87.0,1
2811,495.0,81.0,1
2812,495.0,94.0,1
2813,495.0,81.0,1
2814,495.0,85.0,1
2815,1407.0,203.0,3
2816,1407.0,204.0,3
2817,2295.0,328.0,4
2818,2295.0,347.0,4
2819,919.0,137.0,2
2820,919.0,137.0,2
2821,255.0,46.0,0
2822,255.0,44.0,0
2823,255.0,48.0,0
2824,255.0,46.0,0
2825,255.0,46.0,0
2826,255.0,46.0,0
2827,328.0,53.0,0
2828,328.0,48.0,0
2829,328.0,51.0,0
2830,328.0,54.0,0
2831,328.0,46.0,0
2832,328.0,49.0,0
2833,328.0,54.0,0
2834,328.0,52.0,0
2835,328.0,52.0,0
2836,328.0,50.0,0
2837,328.0,49.0,0
2838,328.0,53.0,0
2839,1999.0,292.0,4
2840,1999.0,291.0,4
2841,1999.0,296.0,4
2842,1999.0,297.0,4
2843,1999.0,286.0,4
2844,883.0,119.0,2
2845,883.0,122.0,2
2846,883.0,127.0,2
2847,883.0,124.0,2
2848,159.0,32.0,0
2849,159.0,35.0,0
2850,159.0,34.0,0
2851,159.0,34.0,0
2852,159.0,31.0,0
2853,2446.0,373.0,4
2854,998.0,157.0,3
2855,377.0,58.0,1
2856,377.0,56.0,1
2857,377.0,60.0,1
2858,377.0,55.0,1
2859,377.0,59.0,1
2860,377.0,61.0,1
2861,377.0,60.0,1
2862,377.0,57.0,1
2863,377.0,55.0,1
2864,377.0,59.0,1
2865,377.0,57.0,1
2866,611.0,120.0,2
2867,611.0,99.0,2
2868,611.0,105.0,2
2869,611.0,114.0,2
2870,611.0,107.0,2
2871,611.0,111.0,2
2872,611.0,105.0,2
2873,611.0,98.0,2
2874,787.0,108.0,2
2875,787.0,113.0,2
2876,787.0,112.0,2
2877,787.0,109.0,2
2878,787.0,113.0,2
2879,787.0,108.0,2
2880,787.0,112.0,2
2881,787.0,113.0,2
2882,787.0,112.0,2
2883,967.0,158.0,3
2884,967.0,154.0,3
2885,967.0,152.0,3
2886,912.0,142.0,2
2887,2329.0,349.0,4
2888,2329.0,337.0,4
2889,2106.0,308.0,4
2890,2106.0,305.0,4
2891,2106.0,329.0,4
2892,663.0,103.0,2
2893,663.0,98.0,2
2894,663.0,94.0,2
2895,888.0,134.0,2
2896,888.0,135.0,2
2897,220.0,41.0,0
2898,220.0,42.0,0
2899,220.0,37.0,0
2900,220.0,45.0,0
2901,220.0,40.0,0
2902,220.0,42.0,0
2903,220.0,43.0,0
2904,220.0,47.0,0
2905,220.0,41.0,0
2906,515.0,85.0,1
2907,515.0,85.0,1
2908,515.0,85.0,1
2909,1246.0,182.0,3
2910,1246.0,183.0,3
2911,1246.0,199.0,3
2912,1246.0,177.0,3
2913,925.0,127.0,2
2914,925.0,127.0,2
2915,925.0,128.0,2
2916,925.0,124.0,2
2917,925.0,123.0,2
2918,408.0,68.0,1
2919,408.0,72.0,1
2920,408.0,68.0,1
2921,408.0,76.0,1
2922,1491.0,222.0,4
2923,1491.0,234.0,4
2924,336.0,61.0,0
2925,336.0,56.0,0
2926,336.0,63.0,0
2927,336.0,60.0,0
2928,336.0,56.0,0
2929,314.0,51.0,0
2930,314.0,61.0,0
2931,314.0,51.0,0
2932,314.0,59.0,0
2933,314.0,55.0,0
2934,281.0,47.0,0
2935,281.0,47.0,0
2936,281.0,49.0,0
2937,281.0,45.0,0
2938,281.0,49.0,0
2939,281.0,48.0,0
2940,281.0,47.0,0
2941,588.0,91.0,2
2942,588.0,97.0,2
2943,588.0,98.0,2
2944,588.0,94.0,2
2945,588.0,92.0,2
2946,588.0,95.0,2
2947,588.0,93.0,2
2948,588.0,100.0,2
2949,682.0,103.0,2
2950,682.0,101.0,2
2951,682.0,122.0,2
2952,283.0,44.0,0
2953,283.0,47.0,0
2954,283.0,49.0,0
2955,283.0,46.0,0
2956,283.0,46.0,0
2957,283.0,46.0,0
2958,283.0,46.0,0
2959,283.0,48.0,0
2960,283.0,49.0,0
2961,1342.0,200.0,3
2962,1342.0,187.0,3
2963,288.0,53.0,0
2964,288.0,48.0,0
2965,288.0,50.0,0
2966,288.0,51.0,0
2967,288.0,51.0,0
2968,288.0,53.0,0
2969,288.0,53.0,0
2970,1670.0,247.0,4
2971,358.0,62.0,1
2972,358.0,62.0,1
2973,358.0,56.0,1
2974,358.0,59.0,1
2975,358.0,62.0,1
2976,358.0,64.0,1
2977,358.0,58.0,1
2978,358.0,60.0,1
2979,358.0,63.0,1
2980,358.0,63.0,1
2981,296.0,57.0,0
2982,296.0,63.0,0
2983,296.0,53.0,0
2984,296.0,57.0,0
2985,296.0,60.0,0
2986,296.0,54.0,0
2987,296.0,52.0,0
2988,296.0,54.0,0
2989,369.0,60.0,1
2990,369.0,55.0,1
2991,369.0,52.0,1
2992,369.0,61.0,1
2993,369.0,45.0,1
2994,369.0,62.0,1
2995,369.0,63.0,1
2996,369.0,49.0,1
2997,369.0,58.0,1
2998,369.0,57.0,1
2999,325.0,61.0,0
3000,325.0,62.0,0
3001,325.0,59.0,0
3002,325.0,55.0,0
3003,325.0,56.0,0
3004,325.0,59.0,0
3005,325.0,57.0,0
3006,325.0,56.0,0
3007,325.0,56.0,0
3008,325.0,57.0,0
3009,325.0,56.0,0
3010,325.0,58.0,0
3011,325.0,58.0,0
3012,223.0,41.0,0
3013,223.0,41.0,0
3014,223.0,39.0,0
3015,223.0,46.0,0
3016,223.0,37.0,0
3017,223.0,43.0,0
3018,223.0,42.0,0
3019,223.0,41.0,0
3020,223.0,42.0,0
3021,223.0,40.0,0
3022,223.0,43.0,0
3023,223.0,40.0,0
3024,223.0,39.0,0
3025,1054.0,145.0,3
3026,1912.0,287.0,4
3027,468.0,89.0,1
3028,468.0,88.0,1
3029,468.0,108.0,1
3030,1011.0,134.0,3
3031,1011.0,133.0,3
3032,1987.0,305.0,4
3033,281.0,51.0,0
3034,281.0,58.0,0
3035,281.0,46.0,0
3036,281.0,44.0,0
3037,281.0,51.0,0
3038,281.0,51.0,0
3039,281.0,51.0,0
3040,291.0,61.0,0
3041,291.0,44.0,0
3042,291.0,57.0,0
3043,399.0,67.0,1
3044,399.0,69.0,1
3045,399.0,64.0,1
3046,335.0,64.0,0
3047,335.0,57.0,0
3048,335.0,63.0,0
3049,344.0,58.0,0
3050,344.0,55.0,0
3051,344.0,56.0,0
3052,511.0,88.0,1
3053,511.0,99.0,1
3054,520.0,85.0,1
3055,520.0,86.0,1
3056,287.0,44.0,0
3057,287.0,45.0,0
3058,287.0,48.0,0
3059,612.0,82.0,2
3060,612.0,84.0,2
3061,612.0,82.0,2
3062,612.0,81.0,2
3063,612.0,84.0,2
3064,1977.0,265.0,4
3065,822.0,128.0,2
3066,822.0,117.0,2
3067,1751.0,237.0,4
3068,1751.0,262.0,4
3069,443.0,62.0,1
3070,443.0,64.0,1
3071,443.0,64.0,1
3072,443.0,67.0,1
3073,443.0,64.0,1
3074,907.0,109.0,2
3075,1448.0,203.0,3
3076,1448.0,211.0,3
3077,1448.0,205.0,3
3078,675.0,90.0,2
3079,675.0,85.0,2
3080,1751.0,254.0,4
3081,1959.0,300.0,4
3082,471.0,77.0,1
3083,471.0,78.0,1
3084,395.0,70.0,1
3085,395.0,62.0,1
3086,395.0,66.0,1
3087,395.0,60.0,1
3088,395.0,74.0,1
3089,395.0,63.0,1
3090,395.0,60.0,1
3091,395.0,69.0,1
3092,616.0,81.0,2
3093,616.0,83.0,2
3094,616.0,82.0,2
3095,616.0,84.0,2
3096,616.0,82.0,2
3097,491.0,76.0,1
3098,491.0,84.0,1
3099,491.0,78.0,1
3100,491.0,79.0,1
3101,1797.0,258.0,4
3102,1797.0,254.0,4
3103,1797.0,271.0,4
3104,1588.0,239.0,4
3105,1588.0,222.0,4
3106,1588.0,230.0,4
3107,1588.0,241.0,4
3108,484.0,66.0,1
3109,484.0,68.0,1
3110,484.0,69.0,1
3111,484.0,67.0,1
3112,670.0,112.0,2
3113,670.0,110.0,2
3114,670.0,101.0,2
3115,670.0,115.0,2
3116,670.0,106.0,2
3117,793.0,107.0,2
3118,793.0,108.0,2
3119,457.0,69.0,1
3120,457.0,70.0,1
3121,457.0,71.0,1
3122,1013.0,159.0,3
3123,338.0,52.0,0
3124,338.0,47.0,0
3125,448.0,69.0,1
3126,448.0,62.0,1
3127,448.0,62.0,1
3128,448.0,66.0,1
3129,588.0,71.0,1
3130,588.0,75.0,1
3131,588.0,76.0,1
3132,588.0,74.0,1
3133,588.0,74.0,1
3134,588.0,74.0,1
3135,588.0,74.0,1
3136,588.0,74.0,1
3137,177.0,35.0,0
3138,177.0,35.0,0
3139,852.0,107.0,2
3140,756.0,113.0,2
3141,756.0,112.0,2
3142,756.0,113.0,2
3143,460.0,68.0,1
3144,460.0,64.0,1
3145,410.0,64.0,1
3146,323.0,52.0,0
3147,323.0,49.0,0
3148,1455.0,200.0,3
3149,570.0,87.0,1
3150,570.0,87.0,1
3151,478.0,67.0,1
3152,478.0,69.0,1
3153,1618.0,228.0,4
3154,365.0,54.0,1
3155,570.0,94.0,1
3156,570.0,95.0,1
3157,682.0,89.0,2
3158,682.0,92.0,2
3159,682.0,91.0,2
3160,177.0,33.0,0
3161,177.0,38.0,0
3162,1111.0,159.0,3
3163,1111.0,157.0,3
3164,196.0,55.0,0
3165,196.0,62.0,0
3166,196.0,56.0,0
3167,777.0,127.0,2
3168,777.0,139.0,2
3169,777.0,135.0,2
3170,1050.0,148.0,3
3171,1050.0,146.0,3
3172,1050.0,142.0,3
3173,2298.0,359.0,4
3174,283.0,55.0,0
3175,283.0,50.0,0
3176,283.0,50.0,0
3177,283.0,52.0,0
3178,283.0,54.0,0
3179,283.0,53.0,0
3180,283.0,51.0,0
3181,283.0,49.0,0
3182,283.0,52.0,0
3183,852.0,127.0,2
3184,928.0,122.0,2
3185,1164.0,165.0,3
3186,1164.0,174.0,3
3187,872.0,127.0,2
3188,872.0,130.0,2
3189,872.0,125.0,2
3190,872.0,126.0,2
3191,972.0,122.0,3
3192,993.0,126.0,3
3193,294.0,45.0,0
3194,294.0,45.0,0
3195,341.0,51.0,0
3196,341.0,55.0,0
3197,1242.0,171.0,3
3198,1090.0,164.0,3
3199,1090.0,163.0,3
3200,1090.0,163.0,3
3201,273.0,45.0,0
3202,148.0,39.0,0
3203,148.0,29.0,0
3204,148.0,36.0,0
3205,148.0,26.0,0
3206,148.0,35.0,0
3207,148.0,33.0,0
3208,148.0,30.0,0
3209,148.0,38.0,0
3210,528.0,76.0,1
3211,528.0,76.0,1
3212,528.0,72.0,1
3213,528.0,80.0,1
3214,189.0,49.0,0
3215,189.0,39.0,0
3216,189.0,39.0,0
3217,189.0,39.0,0
3218,189.0,40.0,0
3219,189.0,39.0,0
3220,189.0,44.0,0
3221,189.0,38.0,0
3222,189.0,43.0,0
3223,189.0,43.0,0
3224,189.0,36.0,0
3225,189.0,46.0,0
3226,189.0,42.0,0
3227,1342.0,150.0,3
3228,1342.0,152.0,3
3229,756.0,104.0,2
3230,756.0,98.0,2
3231,758.0,115.0,2
3232,324.0,51.0,0
3233,324.0,53.0,0
3234,324.0,56.0,0
3235,324.0,57.0,0
3236,324.0,56.0,0
3237,324.0,53.0,0
3238,324.0,49.0,0
3239,324.0,53.0,0
3240,277.0,46.0,0
3241,277.0,43.0,0
3242,1130.0,160.0,3
3243,717.0,119.0,2
3244,717.0,124.0,2
3245,1073.0,152.0,3
3246,1073.0,158.0,3
3247,1073.0,153.0,3
3248,2237.0,348.0,4
3249,288.0,61.0,0
3250,288.0,57.0,0
3251,288.0,50.0,0
3252,288.0,54.0,0
3253,288.0,54.0,0
3254,288.0,60.0,0
3255,288.0,59.0,0
3256,321.0,56.0,0
3257,321.0,51.0,0
3258,1497.0,176.0,4
3259,934.0,113.0,3
3260,493.0,87.0,1
3261,1180.0,178.0,3
3262,628.0,101.0,2
3263,628.0,102.0,2
3264,628.0,93.0,2
3265,328.0,56.0,0
3266,328.0,67.0,0
3267,328.0,65.0,0
3268,328.0,56.0,0
3269,328.0,58.0,0
3270,328.0,61.0,0
3271,328.0,59.0,0
3272,328.0,65.0,0
3273,328.0,58.0,0
3274,328.0,59.0,0
3275,328.0,62.0,0
3276,1111.0,164.0,3
3277,889.0,149.0,2
3278,889.0,147.0,2
3279,889.0,152.0,2
3280,1121.0,132.0,3
3281,1121.0,141.0,3
3282,1552.0,185.0,4
3283,1552.0,182.0,4
3284,718.0,87.0,2
3285,718.0,90.0,2
3286,332.0,44.0,0
3287,289.0,42.0,0
3288,677.0,111.0,2
3289,677.0,107.0,2
3290,677.0,115.0,2
3291,677.0,104.0,2
3292,487.0,79.0,1
3293,487.0,80.0,1
3294,487.0,92.0,1
3295,487.0,89.0,1
3296,487.0,86.0,1
3297,487.0,85.0,1
3298,759.0,90.0,2
3299,759.0,94.0,2
3300,759.0,105.0,2
3301,223.0,35.0,0
3302,223.0,35.0,0
3303,223.0,35.0,0
3304,580.0,74.0,1
3305,580.0,87.0,1
3306,580.0,81.0,1
3307,580.0,87.0,1
3308,580.0,66.0,1
3309,580.0,83.0,1
3310,580.0,85.0,1
3311,1670.0,193.0,4
3312,277.0,42.0,0
3313,277.0,37.0,0
3314,367.0,54.0,1
3315,367.0,58.0,1
3316,367.0,57.0,1
3317,1440.0,181.0,3
3318,451.0,71.0,1
3319,451.0,71.0,1
3320,451.0,73.0,1
3321,451.0,74.0,1
3322,451.0,71.0,1
3323,365.0,61.0,1
3324,365.0,65.0,1
3325,365.0,60.0,1
3326,365.0,65.0,1
3327,365.0,57.0,1
3328,365.0,65.0,1
3329,321.0,49.0,0
3330,321.0,52.0,0
3331,351.0,48.0,0
3332,351.0,48.0,0
3333,935.0,129.0,3
3334,935.0,127.0,3
3335,935.0,127.0,3
3336,223.0,42.0,0
3337,223.0,34.0,0
3338,223.0,38.0,0
3339,1076.0,149.0,3
3340,453.0,79.0,1
3341,453.0,75.0,1
3342,453.0,75.0,1
3343,453.0,78.0,1
3344,237.0,43.0,0
3345,237.0,43.0,0
3346,237.0,42.0,0
3347,237.0,42.0,0
3348,237.0,45.0,0
3349,237.0,43.0,0
3350,237.0,40.0,0
3351,869.0,119.0,2
3352,869.0,124.0,2
3353,727.0,101.0,2
3354,972.0,146.0,3
3355,587.0,87.0,1
3356,587.0,83.0,1
3357,587.0,88.0,2
3358,1137.0,143.0,3
3359,1137.0,149.0,3
3360,1137.0,142.0,3
3361,873.0,113.0,2
3362,1788.0,251.0,4
3363,920.0,131.0,2
3364,920.0,127.0,2
3365,920.0,126.0,2
3366,174.0,33.0,0
3367,174.0,32.0,0
3368,174.0,33.0,0
3369,174.0,30.0,0
3370,487.0,79.0,1
3371,487.0,75.0,1
3372,487.0,75.0,1
3373,1204.0,157.0,3
3374,1204.0,154.0,3
3375,1204.0,159.0,3
3376,997.0,137.0,3
3377,997.0,135.0,3
3378,997.0,134.0,3
3379,997.0,135.0,3
3380,997.0,138.0,3
3381,997.0,134.0,3
3382,997.0,136.0,3
3383,1048.0,147.0,3
3384,1048.0,152.0,3
3385,1984.0,265.0,4
3386,180.0,37.0,0
3387,180.0,36.0,0
3388,180.0,38.0,0
3389,1034.0,132.0,3
3390,1034.0,129.0,3
3391,1034.0,137.0,3
3392,838.0,115.0,2
3393,810.0,108.0,2
3394,810.0,111.0,2
3395,781.0,118.0,2
3396,781.0,131.0,2
3397,781.0,126.0,2
3398,197.0,38.0,0
3399,197.0,37.0,0
3400,197.0,36.0,0
3401,197.0,38.0,0
3402,197.0,37.0,0
3403,197.0,39.0,0
3404,197.0,38.0,0
3405,197.0,39.0,0
3406,197.0,38.0,0
3407,829.0,112.0,2
3408,829.0,109.0,2
3409,842.0,109.0,2
3410,842.0,110.0,2
3411,842.0,111.0,2
3412,842.0,116.0,2
3413,842.0,111.0,2
3414,842.0,111.0,2
3415,842.0,114.0,2
3416,1054.0,138.0,3
3417,612.0,89.0,2
3418,612.0,92.0,2
3419,612.0,89.0,2
3420,612.0,86.0,2
3421,612.0,93.0,2
3422,460.0,69.0,1
3423,460.0,64.0,1
3424,1111.0,140.0,3
3425,1111.0,150.0,3
3426,928.0,141.0,2
3427,1130.0,145.0,3
3428,1497.0,198.0,4
3429,351.0,60.0,0
3430,351.0,57.0,0
3431,869.0,117.0,2
3432,869.0,116.0,2
3433,1156.0,181.0,3
3434,1156.0,167.0,3
3435,254.0,38.0,0
3436,254.0,37.0,0
3437,254.0,36.0,0
3438,1262.0,169.0,3
3439,1262.0,168.0,3
3440,1262.0,165.0,3
3441,1262.0,169.0,3
3442,1262.0,177.0,3
3443,1262.0,171.0,3
3444,342.0,58.0,0
3445,342.0,56.0,0
3446,342.0,58.0,0
3447,462.0,76.0,1
3448,462.0,74.0,1
3449,251.0,42.0,0
3450,251.0,38.0,0
3451,251.0,40.0,0
3452,251.0,42.0,0
3453,251.0,42.0,0
3454,251.0,40.0,0
3455,251.0,41.0,0
3456,251.0,44.0,0
3457,251.0,39.0,0
3458,251.0,42.0,0
3459,251.0,40.0,0
3460,880.0,116.0,2
3461,880.0,114.0,2
3462,880.0,111.0,2
3463,880.0,109.0,2
3464,237.0,45.0,0
3465,237.0,44.0,0
3466,237.0,46.0,0
3467,237.0,45.0,0
3468,237.0,46.0,0
3469,237.0,46.0,0
3470,296.0,48.0,0
3471,296.0,49.0,0
3472,1593.0,210.0,4
3473,1372.0,188.0,3
3474,1372.0,188.0,3
3475,687.0,110.0,2
3476,687.0,110.0,2
3477,687.0,112.0,2
3478,687.0,115.0,2
3479,687.0,110.0,2
3480,1056.0,140.0,3
3481,440.0,70.0,1
3482,440.0,63.0,1
3483,440.0,59.0,1
3484,546.0,85.0,1
3485,546.0,85.0,1
3486,546.0,87.0,1
3487,546.0,89.0,1
3488,546.0,90.0,1
3489,546.0,87.0,1
3490,410.0,61.0,1
3491,487.0,66.0,1
3492,487.0,70.0,1
3493,737.0,97.0,2
3494,737.0,96.0,2
3495,737.0,86.0,2
3496,737.0,95.0,2
3497,410.0,61.0,1
3498,934.0,129.0,3
3499,404.0,78.0,1
3500,404.0,77.0,1
3501,404.0,75.0,1
3502,404.0,77.0,1
3503,404.0,78.0,1
3504,404.0,78.0,1
3505,404.0,75.0,1
3506,404.0,77.0,1
3507,342.0,60.0,0
3508,342.0,63.0,0
3509,342.0,63.0,0
3510,342.0,62.0,0
3511,342.0,68.0,0
3512,342.0,61.0,0
3513,342.0,59.0,0
3514,338.0,51.0,0
3515,338.0,52.0,0
3516,338.0,53.0,0
3517,338.0,52.0,0
3518,338.0,48.0,0
3519,338.0,52.0,0
3520,338.0,50.0,0
3521,338.0,51.0,0
3522,338.0,55.0,0
3523,371.0,78.0,1
3524,371.0,68.0,1
3525,371.0,67.0,1
3526,371.0,77.0,1
3527,371.0,74.0,1
3528,371.0,75.0,1
3529,371.0,79.0,1
3530,371.0,69.0,1
3531,371.0,68.0,1
3532,371.0,70.0,1
3533,1731.0,216.0,4
3534,226.0,48.0,0
3535,226.0,46.0,0
3536,226.0,48.0,0
3537,226.0,47.0,0
3538,226.0,46.0,0
3539,404.0,61.0,1
3540,404.0,60.0,1
3541,404.0,61.0,1
3542,404.0,60.0,1
3543,404.0,63.0,1
3544,404.0,60.0,1
3545,404.0,61.0,1
3546,404.0,61.0,1
3547,605.0,99.0,2
3548,605.0,96.0,2
3549,605.0,93.0,2
3550,605.0,90.0,2
3551,480.0,64.0,1
3552,480.0,64.0,1
3553,480.0,62.0,1
3554,480.0,63.0,1
3555,480.0,64.0,1
3556,480.0,64.0,1
3557,480.0,65.0,1
3558,480.0,64.0,1
3559,480.0,62.0,1
3560,480.0,65.0,1
3561,480.0,58.0,1
3562,480.0,65.0,1
3563,480.0,61.0,1
3564,480.0,65.0,1
3565,647.0,80.0,2
3566,647.0,79.0,2
3567,647.0,88.0,2
3568,647.0,78.0,2
3569,647.0,82.0,2
3570,647.0,80.0,2
3571,647.0,82.0,2
3572,479.0,80.0,1
3573,479.0,77.0,1
3574,479.0,81.0,1
3575,479.0,75.0,1
3576,479.0,71.0,1
3577,479.0,72.0,1
3578,389.0,53.0,1
